"wav","filter","error"
858,0.502638486220148,0.00337016057937997
858.025,0.502635789493423,0.00355035575415615
858.05,0.502630643491667,0.00366342012334945
858.075,0.502623048214878,0.00343568551572976
858.1,0.502613003663058,0.00338042088025551
858.125,0.502600509836209,0.00322017551492823
858.15,0.502585566734328,0.00328745000910443
858.175,0.502568174357415,0.00333109694451544
858.2,0.502548332705471,0.00346930141608268
858.225,0.502526041778497,0.00362619820649026
858.25,0.502501301576491,0.00378866460721499
858.275,0.502474112099455,0.00373976635152817
858.3,0.502444473347387,0.00376163497755505
858.325,0.502412385320287,0.00385837502211481
858.35,0.502377848018157,0.00395318309141987
858.375,0.502340861440995,0.00396975650249449
858.4,0.502301425588803,0.00392396715713344
858.425,0.502259540461579,0.00391403703197993
858.45,0.502215206059324,0.00397177622540709
858.475,0.502168422382039,0.00416269553880674
858.5,0.502119189429721,0.00431020513214432
858.525,0.502067507202373,0.00441156083442008
858.55,0.502013375699994,0.00434884869395242
858.575,0.501956794922583,0.00449639085862267
858.6,0.501897764870141,0.00471201408583548
858.625,0.50183628554267,0.00442745336165355
858.65,0.501772356940166,0.00460525957185822
858.675,0.501705979062631,0.00452743878433618
858.7,0.501637151910065,0.0044872860086261
858.725,0.501565875482468,0.00445646936505855
858.75,0.501492149779839,0.00415108465002675
858.775,0.501415974802181,0.00451200253042021
858.8,0.501337350549489,0.00441503709374
858.825,0.501256277021768,0.00471196609853565
858.85,0.501172754219015,0.00460153997141803
858.875,0.501086782141231,0.00432927197396109
858.9,0.500998360788416,0.00414712248468546
858.925,0.50090749016057,0.00405778779588966
858.95,0.500814170257693,0.0043334889367478
858.975,0.500718401079784,0.00399661947580687
859,0.500620182626845,0.00411062612663989
859.025,0.500519514898875,0.00405779345096103
859.05,0.500416397895872,0.0040010223288758
859.075,0.500310831617839,0.00408600621608461
859.1,0.500202816064775,0.00422045276912748
859.125,0.50009235123668,0.00424892641078674
859.15,0.499979437133555,0.00420018984889796
859.175,0.499864073755397,0.00434070828164936
859.2,0.499746261102208,0.00456738584216335
859.225,0.499625999173989,0.00446131945760822
859.25,0.499503287970738,0.00443053583426626
859.275,0.499378127492457,0.00444832038655329
859.3,0.499250517739143,0.00442037667634698
859.325,0.499120458710798,0.00432594709828617
859.35,0.498987950407424,0.00424093872381347
859.375,0.498852992829018,0.00422428694598632
859.4,0.49871558597558,0.00433650708567539
859.425,0.498575729847112,0.00438392067958706
859.45,0.498433424443611,0.00438573364219612
859.475,0.498288669765081,0.00439180339920701
859.5,0.498141465811518,0.00423101267981463
859.525,0.497991812582925,0.00424901392372908
859.55,0.497839710079302,0.00420040005719274
859.575,0.497687444436781,0.00427528350922758
859.6,0.4975373017915,0.00420574144280777
859.625,0.49738928214346,0.00405207747458587
859.65,0.497243385492657,0.00391068071094913
859.675,0.497099611839096,0.00401197396608279
859.7,0.496957961182773,0.00406891279609094
859.725,0.496818433523689,0.00399092230978661
859.75,0.496681028861847,0.00389054232159528
859.775,0.496545747197242,0.00404697458601899
859.8,0.496412588529878,0.00403000193945366
859.825,0.496281552859751,0.00393943917804325
859.85,0.496152640186866,0.00381189678732912
859.875,0.49602585051122,0.00379730454344567
859.9,0.495901183832813,0.0038782615845705
859.925,0.495778640151645,0.00398534949486507
859.95,0.495658219467716,0.0040664011130081
859.975,0.495539921781029,0.00403669083003899
860,0.49542374709158,0.00396962648064149
860.025,0.495309695399371,0.00407471404338791
860.05,0.495197766704401,0.00420739642772518
860.075,0.495087961006669,0.00428896462554355
860.1,0.494980278306179,0.0044320807282631
860.125,0.494874718602927,0.00454764730120512
860.15,0.494771281896914,0.00459063740057249
860.175,0.494669968188142,0.00468847816490741
860.2,0.494570777476609,0.0048070961111058
860.225,0.494473709762315,0.0048184095343757
860.25,0.494378765045261,0.00487495569219733
860.275,0.494285943325445,0.0049194500677516
860.3,0.49419524460287,0.00501761879482754
860.325,0.494106668877535,0.00494527868498
860.35,0.494020216149438,0.00500100934380441
860.375,0.493935886418581,0.00478031367293907
860.4,0.493853679684964,0.00457024504404724
860.425,0.493773595948586,0.00460239287909417
860.45,0.493695635209448,0.00436962801875889
860.475,0.493619797467549,0.00436009919999646
860.5,0.493546082722888,0.00431325931567852
860.525,0.493474490975469,0.00436013014963771
860.55,0.493405022225288,0.0045057424005887
860.575,0.493337676472347,0.00459690628590863
860.6,0.493272453716645,0.00455858109685849
860.625,0.493209353958182,0.00460703339895476
860.65,0.493148377196961,0.00484957377587121
860.675,0.493089523432977,0.00502907351275871
860.7,0.493032792666232,0.00522319276520776
860.725,0.492978184896729,0.00535072724433822
860.75,0.492925700124464,0.00524995079443588
860.775,0.492875338349438,0.00531263930173045
860.8,0.492827099571653,0.00513928561706986
860.825,0.492780983791106,0.00505809238030849
860.85,0.492736991007799,0.00498292099730641
860.875,0.492695121221731,0.00512331413460437
860.9,0.492655374432903,0.00509633785486999
860.925,0.492617750641315,0.005035032134734
860.95,0.492582249846966,0.00502876356696451
860.975,0.492548872049857,0.00500851391924396
861,0.492517617249986,0.00496220963946854
861.025,0.492488485447356,0.00496675410657124
861.05,0.492461476641965,0.00496325770995886
861.075,0.492436590833813,0.00499198483583894
861.1,0.492413828022901,0.00474687070972828
861.125,0.492393188209228,0.00473248162679823
861.15,0.492374671392795,0.00488983443801578
861.175,0.492358277573601,0.00496825850095078
861.2,0.492344006751646,0.00515229492765796
861.225,0.492331858926932,0.00518126711044393
861.25,0.492321834099456,0.00518975001908961
861.275,0.492313932269221,0.00527599636994927
861.3,0.492308153436224,0.00538913301602621
861.325,0.492304497600467,0.00558199127887108
861.35,0.49230296476195,0.00571233880558662
861.375,0.492303554920672,0.00568211470390457
861.4,0.492306268076634,0.00583658540978844
861.425,0.492311104229834,0.00614421026461124
861.45,0.492318063380275,0.00624635110035403
861.475,0.492327145527954,0.00629756313138627
861.5,0.492338350672873,0.00612977143025386
861.525,0.492351678815032,0.00618704610719781
861.55,0.492367129954431,0.0060678561399095
861.575,0.492384704091069,0.00593060384279334
861.6,0.492404401224945,0.00588729874365407
861.625,0.492426221356062,0.00605154073566973
861.65,0.492450164484419,0.00590835584111779
861.675,0.492476230610014,0.00571390348113708
861.7,0.49250441973285,0.00582708345991675
861.725,0.492534731852924,0.00569638950292381
861.75,0.492567166970238,0.00569671137713349
861.775,0.492601725084791,0.00570435350405253
861.8,0.492638406196584,0.00566737144538171
861.825,0.492677210305617,0.0055355726668364
861.85,0.492718137411889,0.0053437873674082
861.875,0.4927611875154,0.00537886667497626
861.9,0.492806360616151,0.00541546729124896
861.925,0.492853656714141,0.00518691446544612
861.95,0.492903075809372,0.00509008274582482
861.975,0.492954617901841,0.00506944090975555
862,0.49300828299155,0.00507223199505328
862.025,0.493064071078498,0.00514346681783074
862.05,0.493121982162685,0.00524996308392355
862.075,0.493182016244112,0.00539007475962003
862.1,0.49324417332278,0.00537145329697762
862.125,0.493308453398685,0.00535886677538768
862.15,0.493374856471832,0.0055881851701374
862.175,0.493443382542216,0.00552171297055099
862.2,0.493514031609841,0.00550907911929425
862.225,0.493586803674705,0.00566654974010288
862.25,0.493661698736808,0.0054599431876161
862.275,0.493738716796151,0.00575880446219143
862.3,0.493817857852733,0.005787805580167
862.325,0.493896942292442,0.00581975732125569
862.35,0.493973790501158,0.00596887094572852
862.375,0.494048402478884,0.00575477653922287
862.4,0.494120778225621,0.00588199381896881
862.425,0.494190917741367,0.00604576297822743
862.45,0.494258821026123,0.00631856309836745
862.475,0.494324488079889,0.00655479397498427
862.5,0.494387918902664,0.00669508011461945
862.525,0.494449113494449,0.00656992486892145
862.55,0.494508071855245,0.00665028911253283
862.575,0.494564793985049,0.00653540256034043
862.6,0.494619279883865,0.00656651303586279
862.625,0.494671529551689,0.00652926075833757
862.65,0.494721542988523,0.00645902575677988
862.675,0.494769320194367,0.0065015073217202
862.7,0.494814861169221,0.0064731382172613
862.725,0.494858165913085,0.00651989760786639
862.75,0.494899234425958,0.00644603888030619
862.775,0.494938066707841,0.00642381650063702
862.8,0.494974662758735,0.00636438884112672
862.825,0.495009022578637,0.00632782020230222
862.85,0.49504114616755,0.00623795916989779
862.875,0.495071033525471,0.00618379168697098
862.9,0.495098684652404,0.006164886051651
862.925,0.495124099548346,0.00620204012813813
862.95,0.495147278213298,0.00628665328674045
862.975,0.495168220647259,0.00643485436675583
863,0.495186926850231,0.0064571358141317
863.025,0.495203396822211,0.006159780464902
863.05,0.495217630563201,0.00620904647493827
863.075,0.495229628073203,0.00632228403941388
863.1,0.495239389352213,0.00640520290001425
863.125,0.495246914400234,0.00642956441088555
863.15,0.495252203217263,0.00635305456704518
863.175,0.495255255803303,0.00625379086063151
863.2,0.495256072158353,0.00624952469435247
863.225,0.495254652282411,0.0062861207180002
863.25,0.495250996175481,0.00613731332119446
863.275,0.49524510383756,0.0063060092783063
863.3,0.495236975268648,0.00623235008792642
863.325,0.495226610468747,0.00628217814987561
863.35,0.495214009437855,0.00623938482517979
863.375,0.495199172175973,0.00591265714063672
863.4,0.495182098683101,0.00568331062367687
863.425,0.495162788959239,0.00567648906875443
863.45,0.495141243004386,0.00561356762237412
863.475,0.495117460818542,0.00558777435277961
863.5,0.495091442401709,0.00561082213885646
863.525,0.495063187753886,0.00568067953922238
863.55,0.495032696875073,0.0055672640785701
863.575,0.494999969765269,0.00538252465401275
863.6,0.494965006424475,0.00524286186083741
863.625,0.49492780685269,0.00501026842889396
863.65,0.494888371049916,0.00498573201732718
863.675,0.494846699016151,0.0050208523059288
863.7,0.494802790751397,0.00497959539128444
863.725,0.494756646255653,0.00495409358057184
863.75,0.494708265528917,0.00496789374887942
863.775,0.494657648571191,0.00486402852069726
863.8,0.494604795382476,0.00478594901244887
863.825,0.49454970596277,0.00484888385290546
863.85,0.494492380312073,0.00471647603274624
863.875,0.494432818430387,0.00450205782129756
863.9,0.494371020317711,0.00452359120734454
863.925,0.494306985974044,0.00448631374450074
863.95,0.494240715399387,0.00457998381823654
863.975,0.49417220859374,0.00476017980603721
864,0.494101465557102,0.00503107230637373
864.025,0.494028486289475,0.00503710401341786
864.05,0.493953270790857,0.00485354678353517
864.075,0.493875819061249,0.00505077652903426
864.1,0.493796131100651,0.00502353808260753
864.125,0.493714206909062,0.00501125067257798
864.15,0.493630046486484,0.0048577491255042
864.175,0.493543649832914,0.00494645370533124
864.2,0.493455016948355,0.00473422485722797
864.225,0.493364147832806,0.00436384290855517
864.25,0.493271042486267,0.00437710537828155
864.275,0.493175700908737,0.0043785436112768
864.3,0.493078123100217,0.00426203794550084
864.325,0.492978309060706,0.00414524999081847
864.35,0.492876258790206,0.00421977117115162
864.375,0.492771972288715,0.00434631973478278
864.4,0.492665449556235,0.00419413304742287
864.425,0.492556690592763,0.00416925528805124
864.45,0.492445695398302,0.00417991435194173
864.475,0.492332463972851,0.00418871604585425
864.5,0.492216996316408,0.00419102450334626
864.525,0.492099292428976,0.00399591609779293
864.55,0.491979352310555,0.00411514114572325
864.575,0.491857175961142,0.00403475544311156
864.6,0.491732763380739,0.00389982561721439
864.625,0.491606114569347,0.00393616454128595
864.65,0.491477229526963,0.00389995014737872
864.675,0.49134610825359,0.00393847800050688
864.7,0.491212750749226,0.00416741350044688
864.725,0.491077157013873,0.00405141560056284
864.75,0.49093932704753,0.00431309517562147
864.775,0.490799260850195,0.00421856436385918
864.8,0.490656958421871,0.00434316415920137
864.825,0.490512419762557,0.00437570276469763
864.85,0.490365644872252,0.00432325600417952
864.875,0.490216633750956,0.00436606202037302
864.9,0.490065386398671,0.0045701101031128
864.925,0.489911902815397,0.00466220478672745
864.95,0.489756183001131,0.00484094099197926
864.975,0.489598226955875,0.00480260056893517
865,0.489438034679629,0.00497243893823243
865.025,0.489275606172392,0.00494206620525856
865.05,0.489112021141064,0.00502091689669173
865.075,0.488948359292538,0.00530956421080222
865.1,0.488784620626816,0.00542543227454986
865.125,0.488620805143898,0.00551569463460599
865.15,0.488456912843784,0.00532696583496465
865.175,0.488292943726474,0.005637830208704
865.2,0.488128897791968,0.00580454990436596
865.225,0.487964775040267,0.00550744828982584
865.25,0.487800575471369,0.00533678935835096
865.275,0.487636299085275,0.00548033657914568
865.3,0.487471945881984,0.00529999727868551
865.325,0.487307515861496,0.00575493072880381
865.35,0.487143009023814,0.00572685612801921
865.375,0.486978425368937,0.00568708214517827
865.4,0.486813764896862,0.00544747785327551
865.425,0.486649027607591,0.00521799347745647
865.45,0.486484213501123,0.00571490088597157
865.475,0.486319322577461,0.00536649411608716
865.5,0.486154354836602,0.00552237620651758
865.525,0.485989310278546,0.00541619702177163
865.55,0.485824188903295,0.00513920019884651
865.575,0.485658990710848,0.00549750326381009
865.6,0.485493715701204,0.00593845472596797
865.625,0.485328363874364,0.00559454643583527
865.65,0.485162935230328,0.00630274645841549
865.675,0.484997429769097,0.00612605049099748
865.7,0.484831847490669,0.00609388427567255
865.725,0.484666188395045,0.00638239511663722
865.75,0.484500452482225,0.00648625362714188
865.775,0.484334639752209,0.00654722370584183
865.8,0.484168750204997,0.00658063666069826
865.825,0.484002783840588,0.00619656463177495
865.85,0.483836740658983,0.00657795817782443
865.875,0.483670620660184,0.00637318465458259
865.9,0.483504423844187,0.00618989331583941
865.925,0.483338150210995,0.00602806041062016
865.95,0.483171799760605,0.00572422110893943
865.975,0.48300537249302,0.00522772288423947
866,0.48283886840824,0.00511210383777791
866.025,0.482672287506263,0.00457639075950284
866.05,0.48250562978709,0.00474267867886633
866.075,0.48233889525072,0.00500997092034071
866.1,0.482172083897154,0.00485576080079329
866.125,0.482005195726393,0.00482970442672375
866.15,0.481838230738436,0.00493866374553788
866.175,0.481671188933282,0.00437985581940286
866.2,0.481504070310932,0.00457767041221216
866.225,0.481336874871386,0.0043533562334068
866.25,0.481169602614644,0.00500286846315934
866.275,0.481002253540706,0.00551123442791621
866.3,0.480834827649573,0.00530465452058593
866.325,0.480667324941242,0.00478286835030905
866.35,0.480499745415716,0.00473715186083354
866.375,0.480332089072994,0.00554484121729658
866.4,0.480164355913075,0.00600413495562447
866.425,0.47999654593596,0.00638351329608765
866.45,0.47982865914165,0.00637418826328505
866.475,0.479660695530143,0.00635103211451131
866.5,0.47949265510144,0.00621847758199011
866.525,0.479324537855541,0.00591189660132771
866.55,0.479156343792447,0.00577998008473272
866.575,0.478988072912154,0.0060138779382309
866.6,0.478819725214667,0.00575931245553603
866.625,0.478651300699985,0.00580838781454753
866.65,0.478482799368105,0.00579984879473759
866.675,0.47831422121903,0.00579414778127266
866.7,0.478145566252758,0.00556132383154803
866.725,0.47797683446929,0.00621006454817036
866.75,0.477808025868626,0.00616346752202382
866.775,0.477639140450767,0.00647381981229096
866.8,0.47747017821571,0.0063008786919374
866.825,0.477301139163458,0.00613816122405654
866.85,0.477132023294011,0.00637144346705342
866.875,0.476962830607366,0.00635975467897015
866.9,0.476793561103526,0.00665181955560165
866.925,0.47662421478249,0.00613152486621164
866.95,0.476454791644257,0.00588988573210962
866.975,0.476285291688828,0.00561777734381251
867,0.476115714916204,0.00534683175563595
867.025,0.475946061326382,0.00562345068183854
867.05,0.475776330919367,0.00582676399963946
867.075,0.475606523695153,0.00568509380806668
867.1,0.475436639653744,0.00570217184035454
867.125,0.475266678795139,0.00577649383158021
867.15,0.475096641119338,0.00614167884527711
867.175,0.47492652662634,0.00602058520741183
867.2,0.474756335316146,0.00587308151952639
867.225,0.474586067188757,0.00633328441589296
867.25,0.474415722244171,0.00619634337093369
867.275,0.474245300482389,0.00604900454350621
867.3,0.474074801903412,0.00583437324333622
867.325,0.473904226507237,0.00588887144200896
867.35,0.473733574293868,0.00571833778589822
867.375,0.473562845263302,0.00585949175442533
867.4,0.47339203941554,0.00547832365853608
867.425,0.473221156750581,0.00557062361507649
867.45,0.473050197268427,0.00601040397552528
867.475,0.472879160969077,0.0058444002927416
867.5,0.47270804785253,0.00620825117813662
867.525,0.472536857918787,0.00621740388029217
867.55,0.472365591167848,0.00601282686058189
867.575,0.472194247599713,0.00621330467918536
867.6,0.472022827214382,0.00624044488515421
867.625,0.471851330011855,0.00671109520664176
867.65,0.471679755992132,0.0069948493535597
867.675,0.471508105155213,0.00699931695152053
867.7,0.471336377501096,0.00675817691382482
867.725,0.471164573029786,0.00643706296291364
867.75,0.470992691741278,0.00632170735872808
867.775,0.470823024458675,0.00618694438684722
867.8,0.470657862005078,0.00586852509594181
867.825,0.470497204380486,0.00594946083171525
867.85,0.470341051584901,0.00572696254245376
867.875,0.470189403618321,0.00567440991183889
867.9,0.470042260480746,0.00580481313934287
867.925,0.469899622172178,0.00567747433655096
867.95,0.469761488692613,0.00568809219403447
867.975,0.469627860042055,0.00566550032164475
868,0.469498736220504,0.00545964938922332
868.025,0.469374117227957,0.00551903066164592
868.05,0.469254003064416,0.00549821673841703
868.075,0.46913839372988,0.00540048931075856
868.1,0.469027289224351,0.00540542098005133
868.125,0.468920689547826,0.00546858504013814
868.15,0.468818594700308,0.00562602870629486
868.175,0.468721004681796,0.00576555713611428
868.2,0.468627919492288,0.00557463295049883
868.225,0.468539339131786,0.00560948053916819
868.25,0.46845526360029,0.00554665253406232
868.275,0.4683756928978,0.0055762367549059
868.3,0.468300627024316,0.00558454018862453
868.325,0.468230065979837,0.00552929370267493
868.35,0.468164009764362,0.00554618822659539
868.375,0.468102458377895,0.00561011492962049
868.4,0.468045411820433,0.00566561066389947
868.425,0.467992870091976,0.00577119797887929
868.45,0.467944833192524,0.00593376113954967
868.475,0.467901301122079,0.00590299006884308
868.5,0.467862273880639,0.00578258453835516
868.525,0.467827751468206,0.00584146255136077
868.55,0.467797733884776,0.00607387924088639
868.575,0.467772221130353,0.00584849240130716
868.6,0.467751213204935,0.00583607977981044
868.625,0.467734710108524,0.00593979239876591
868.65,0.467722711841117,0.00576379012819578
868.675,0.467715218402718,0.00554838579686857
868.7,0.467712229793322,0.00543370804525661
868.725,0.467713746012934,0.0055152008825059
868.75,0.46771976706155,0.00547026751308278
868.775,0.467730292939172,0.00563786647976015
868.8,0.467745323645798,0.00547207415152672
868.825,0.467764859181432,0.00532216628936116
868.85,0.46778889954607,0.00528626655257363
868.875,0.467817444739716,0.00557197480387874
868.9,0.467850494762365,0.00529615013550781
868.925,0.46788804961402,0.0048611733729859
868.95,0.467930109294683,0.00469074676692184
868.975,0.467976673804349,0.00453360510213886
869,0.468027743143021,0.00450114313546444
869.025,0.468083317310699,0.00419144569384595
869.05,0.468143396307382,0.00391490598571693
869.075,0.468207980133072,0.0037829339567838
869.1,0.468277068787767,0.0041691477321015
869.125,0.468350662271467,0.00415847647266941
869.15,0.468428760584174,0.00434760264266443
869.175,0.468511363725886,0.00452751587404668
869.2,0.468598471696603,0.00466125522943256
869.225,0.468690084496327,0.00466051143253811
869.25,0.468786202125055,0.00440676494259927
869.275,0.468886824582789,0.00469901360567499
869.3,0.468991951869529,0.004407794008881
869.325,0.469101583985275,0.00439452262271852
869.35,0.469215720930026,0.00412538382200276
869.375,0.469334362703783,0.00430053103885933
869.4,0.469457509306544,0.0043429895621456
869.425,0.469585160738313,0.00436134233712785
869.45,0.469717316999086,0.0043676177033922
869.475,0.469853978088866,0.00433577936046798
869.5,0.46999514400765,0.00424629889841917
869.525,0.470140814755441,0.00442950311033602
869.55,0.470290990332237,0.00450423580963912
869.575,0.470445670738039,0.00435358618067062
869.6,0.470604855972847,0.00395828512342314
869.625,0.470768546036658,0.00367656282057203
869.65,0.470936740929478,0.00358392370084212
869.675,0.471109440651301,0.0035032635123427
869.7,0.471286645202132,0.00362806281686195
869.725,0.471468354581968,0.00368120683182835
869.75,0.471654568790808,0.00376998064514788
869.775,0.471845287828655,0.0036585795628299
869.8,0.472040511695507,0.00357259510351501
869.825,0.472240240391364,0.00353875527900095
869.85,0.472444473916228,0.0037168415113308
869.875,0.472653212270098,0.00369171262314333
869.9,0.472866455452972,0.0035881648084104
869.925,0.473084203464852,0.00373626311402102
869.95,0.473306456305739,0.00388825484978671
869.975,0.473533213975629,0.00395558672548448
870,0.473764476474527,0.00396221858751964
870.025,0,0
